以心伝心,18,0.0556
一笠一杖,20,0.2000
一言隻句,23,0.3261
一字三礼,16,0.3750
一六銀行,25,0.5000
一高一低,19,0.2368
一刻千秋,21,0.4524
一弛一張,19,0.6579
一妻多夫,19,0.1842
逸失利益,35,-0.0143
一失一得,18,0.7222
一擲乾坤,38,0.1842
一波万波,20,0.4000
一念発心,22,0.2273
市松模様,42,0.4048
一句一語,21,0.8333
雲水行脚,33,-0.0152
雲竜風虎,40,-0.1250
雲遊萍寄,47,-0.0532
雲集霧散,55,0.0636
雲霞之交,39,-0.3974
有漏無漏,46,0.2391
紆余委蛇,35,0.1000
有無相生,32,-0.0938
嫗伏孕鬻,47,0.2447
禹湯文武,33,-0.1667
鬱塁神荼,62,-0.4516
鬱肉漏脯,60,-0.3833
迂疎空闊,44,0.2955
有財餓鬼,41,0.1829
烏合之衆,32,0.0625
于公高門,25,0.4200
羽翮飛肉,37,-0.0946
有為無常,38,0.2368
紆余曲折,29,-0.1207
羽翼既成,39,-0.0641
雲心月性,28,-0.2143
雲蒸竜変,45,-0.1444
雲壌懸隔,61,0.0574
雲壌月鼈,57,0.2368
雲散鳥没,42,-0.1905
雲合霧集,49,0.1327
雲行雨施,35,-0.1000
運斤成風,33,-0.1364
雲外蒼天,35,-0.2143
雲煙模糊,55,0.1000
雲煙縹渺,54,0.0370
雲烟飛動,42,-0.0476
雲煙万里,35,-0.3571
雲煙過眼,48,-0.0417
雲雨巫山,30,-0.4667
雨露霜雪,57,0.0439
雨霖鈴曲,43,-0.1047
有相執著,38,0.2632
烏焉魯魚,47,0.0745
雲竜井蛙,38,-0.0789
雲容烟態,46,0.0652
運否天賦,39,0.0385
雲翻雨覆,56,0.0714
雲濤煙浪,52,-0.0962
有耶無耶,36,0.1667
烏飛兎走,34,-0.1471
烏兎怱怱,36,-0.0278
雲泥万里,30,-0.3333
雲中白鶴,43,0.3605
雲水不住,27,-0.2778
烏白馬角,32,-0.0625
鬱鬱葱葱,84,-0.3810
鬱鬱勃勃,78,-0.4872
鬱鬱怏怏,74,-0.5676
迂直之計,29,0.0172
有頂天外,26,-0.1923
烏鳥私情,39,-0.0128
内股膏薬,42,0.5000
有智高才,32,-0.1250
烏孫公主,29,-0.3621
雨後春筍,38,0.1579
右顧左眄,39,-0.0641
禹行舜趨,45,0.3444
有象無象,42,0.2143
羽化登仙,27,0.0926
雨過天晴,36,0.0556
有為転変,35,0.1571
雲散霧消,53,0.0094
海千山千,19,-0.5526
右往左往,25,0.1000
燕雀相賀,47,-0.1170
偃鼠飲河,44,-0.1136
永久不変,21,0.3095
遠謀深慮,56,-0.0179
円顱方趾,44,0.0000
延陵季子,29,-0.2586
轅門二竜,37,-0.3649
厭聞飫聴,58,0.0690
閻浮檀金,51,-0.1667
猿臂之勢,47,-0.1383
円融三諦,39,0.2949
円頓止観,39,0.4231
宛転蛾眉,41,0.0610
怨女曠夫,34,0.0000
円鑿方枘,44,-0.1364
円首方足,24,0.0833
円孔方木,16,0.0000
猿猴取月,37,-0.4189
婉曲迂遠,38,0.1316
燕頷虎頭,56,-0.0357
燕頷虎頸,56,-0.0357
円滑洒脱,37,0.2297
鴛鴦之契,45,-0.3667
烟雲過眼,45,0.0333
宴安酖毒,36,0.0278
越鳧楚乙,39,-0.4231
越鳥南枝,40,-0.1750
越俎之罪,38,-0.0263
越俎代庖,34,-0.2353
英明闊達,47,0.2234
影隻形単,43,-0.2209
潁水隠士,36,-0.3611
栄諧伉儷,52,0.2500
影駭響震,68,0.0441
永永無窮,37,0.5000
煙波縹渺,50,0.0600
延年益寿,31,0.0806
燕雀鴻鵠,61,0.1230
掩耳盗鐘,51,0.2255
縁木求魚,36,-0.1389
婉娩聴従,48,0.0000
猿号擁柱,43,-0.0116
遠交近攻,35,-0.2714
延頸鶴望,56,0.1607
延頸挙踵,49,0.2143
遠御長駕,50,-0.0200
燕頷投筆,51,-0.1667
栄華秀英,36,-0.0556
燕雁代飛,41,-0.3049
煙霞痼疾,53,-0.1226
蜿蜿長蛇,47,-0.1596
烏帽子親,41,0.1098
越畔之思,35,-0.2143
越権行為,42,-0.2143
会者定離,42,0.4524
依怙贔屓,47,0.2021
回向発願,40,0.5250
役夫之夢,28,0.3214
易姓革命,33,0.0152
益者三友,27,-0.5000
永字八法,21,0.1190
慧可断臂,48,0.1250
益者三楽,36,0.0000
栄耀栄華,49,-0.0510
円熟無礙,50,0.4200
英雄欺人,35,-0.3000
盈満之咎,34,-0.2059
英邁闊達,56,0.1071
曳尾塗中,30,0.0000
円転滑脱,39,0.2949
塩鉄之利,37,-0.3649
怨徹骨髄,53,0.2358
円頂黒衣,33,0.1061
燕巣幕上,43,-0.3837
遠走高飛,40,-0.1500
嫣然一笑,38,-0.2632
遠水近火,30,-0.4333
永垂不朽,23,-0.0217
英雄好色,33,-0.2273
英雄豪傑,48,0.1458
郢書燕説,49,0.1735
英俊豪傑,45,0.1889
英姿颯爽,43,0.1279
栄枯転変,38,0.0263
永劫回帰,28,0.2500
偃武修文,33,-0.2879
円木警枕,37,0.4189
鳶飛魚躍,55,0.2091
延年転寿,31,0.0806
鉛刀一割,28,-0.0714
円頭方足,31,-0.0484
遠慮近憂,52,-0.0385
遠慮会釈,46,-0.1957
延命息災,33,0.0758
円満具足,30,0.0667
円満解決,36,0.1389
衍曼流爛,50,0.3200
永劫無極,36,0.3611
英華発外,34,-0.2059
永遠不滅,36,0.1944
永遠不変,32,0.0313
永遠偉大,34,-0.1176
永遠無窮,46,0.3043
円融滑脱,44,0.2045
詠雪之才,32,-0.5313
淵広魚大,32,-0.3750
猿猴捉月,39,-0.3718
英明果敢,36,0.0833
煙視媚行,43,-0.2442
鳶目兎耳,33,-0.3182
盈盈一水,25,-0.5400
得手勝手,31,-0.2097
栄枯盛衰,41,0.1098
温和怜悧,38,-0.0789
嘔心瀝血,43,-0.1047
温文爾雅,43,0.1512
遠塵離垢,56,-0.0893
恩讎分明,45,-0.2778
屋上架屋,30,0.1000
屋烏之愛,36,0.0833
甕裡醯鶏,68,0.0735
王楊盧駱,49,0.3980
甕牖縄枢,56,-0.2679
横草之功,34,-0.5294
尩繊懦弱,52,0.0577
横説竪説,56,-0.0357
枉尺直尋,33,0.2576
応機接物,42,-0.0238
枉駕来臨,44,0.1136
嘔啞嘲哳,50,-0.0800
温和篤厚,45,-0.0111
温厚質実,44,-0.0682
恩威並行,33,-0.1970
汚名返上,23,-0.1522
屋下架屋,30,0.1000
大風呂敷,34,0.5000
鷹揚自若,51,-0.5000
枉法徇私,32,-0.0313
往返徒労,33,-0.0152
横眉怒目,38,-0.3947
大盤振舞,43,0.3605
懊悩煩悶,50,-0.0600
懊悩輾転,53,-0.0472
懊悩呻吟,41,-0.2805
温和丁寧,36,0.0000
温和勤勉,41,-0.0610
温良優順,49,0.1122
温良篤厚,44,0.0000
温良貞淑,39,-0.0128
温良恭倹,39,-0.0385
怨霊怪異,43,-0.0116
厭離穢土,55,-0.3000
乳母日傘,29,0.1897
音吐朗朗,37,0.1486
怨敵退散,46,0.0435
穏着沈黙,51,-0.0686
恩沢洪大,29,-0.3276
怨憎会苦,39,-0.1154
温凊定省,39,-0.1410
音信不通,33,0.0152
怨親平等,42,-0.0238
温順篤実,48,-0.0833
温柔敦厚,43,-0.0581
温厚篤実,45,-0.0556
温厚淡泊,40,-0.1250
懊悩焦慮,52,0.0192
王道楽土,33,-0.0455
王政復古,29,0.1207
応接不暇,35,0.1571
往事茫々,28,-0.2500
往生素懐,38,0.3421
黄金分割,35,-0.0143
鴬語花舞,53,-0.0849
横行覇道,53,0.0660
横行跋扈,43,-0.0814
王侯将相,31,0.2419
往古来今,24,-0.2083
王公貴人,22,0.0455
横行闊歩,46,-0.1087
応急措置,40,0.2500
奥義秘伝,42,-0.2857
桜花爛漫,52,0.2308
応病与薬,37,0.2838
往事渺茫,37,0.0946
屋梁落月,37,-0.1757
小草生月,22,-0.0455
温故知新,42,0.0238
岡目八目,20,-0.3000
黄金時代,34,-0.2353
男前女子,23,-0.4565
開源節流,51,-0.0882
感恩報謝,53,0.1415
感恩戴徳,56,0.1250
呵呵大笑,30,0.0667
火牛之計,21,0.3571
頑廉懦立,48,-0.2083
冠履倒易,42,-0.0952
感奮興起,54,-0.0926
勧百諷一,36,-0.3611
銜尾相随,42,-0.0476
汗馬之労,27,-0.0556
甘棠之愛,34,0.2353
管中窺豹,44,0.0000
奸智術数,41,0.2317
邯鄲之歩,35,-0.1571
干戚羽旄,31,0.2419
坎井之蛙,27,0.2778
甘井先竭,28,0.4643
玩人喪徳,37,0.4189
顔常山舌,38,-0.5789
含沙射影,40,0.3000
岸芷汀蘭,42,0.4286
寒山拾得,35,0.0429
翫歳愒日,44,-0.4091
寒江独釣,38,0.0000
歓欣鼓舞,51,0.0490
管窺蠡測,63,-0.0079
歓喜抃舞,49,-0.0510
官官接待,36,0.0833
寒巌枯木,45,-0.3889
緩歌慢舞,58,0.0000
頷下之珠,33,-0.2576
含牙戴角,38,0.1316
干戈倥偬,28,0.5357
韓海蘇潮,63,0.0079
含英咀華,36,0.1111
含飴弄孫,39,-0.0128
銜哀致誠,47,0.0106
河梁之吟,31,-0.1129
下陵上替,29,0.3276
烏之雌雄,40,0.2000
瓜剖豆分,27,-0.1667
瓦釜雷鳴,42,0.3571
禍福無門,47,-0.1809
禍福糾纆,57,0.1667
家貧孝子,31,-0.4032
過庭之訓,36,-0.1667
華亭鶴唳,53,0.1226
刮目相待,31,0.1129
活剥生呑,31,-0.1774
豁達大度,42,-0.4048
割鶏牛刀,37,-0.6081
活計歓楽,46,0.1957
恪勤精励,42,-0.0476
渇驥奔泉,56,-0.2143
軻親断機,55,0.0636
雅人深致,36,0.0000
禾黍油油,33,0.0758
家書万金,31,-0.2097
華胥之夢,37,0.0135
家常茶飯,44,0.0909
和氏之璧,34,0.4412
歌功頌徳,47,0.1170
夏侯拾芥,35,-0.0429
家鶏野雉,53,0.0094
鶴翼之囲,50,-0.5800
鶴鳴之士,43,-0.7791
廓然大悟,38,-0.3158
格致日新,37,0.0405
革故鼎新,44,0.1818
赫赫明明,44,-0.2727
諤諤之臣,43,-0.4535
河魚腹疾,42,0.0952
蝸牛角上,29,-0.5690
夏癸殷辛,35,-0.0714
河漢之言,33,-0.1970
下学之功,20,0.0500
花街柳巷,38,0.0000
餓狼之口,33,-0.6818
苛政猛虎,37,0.0405
画虎類狗,42,0.0952
檻猿籠鳥,64,-0.0938
頑迷固陋,40,-0.1750
柯会之盟,32,0.1563
魁塁之士,33,-0.6212
誨盗誨淫,48,-0.0417
廻天之力,19,-0.5526
蓋天蓋地,38,-0.1842
喙長三尺,27,-0.5370
膾炙人口,30,-0.8000
亥豕之譌,36,0.5000
睚眥之怨,36,-0.2500
開権顕実,55,-0.1364
開眼供養,47,-0.0319
荷衣蕙帯,42,0.0952
海角天涯,32,0.0000
蓋瓦級甎,43,0.0581
誨淫誨盗,48,-0.0417
瑰意琦行,45,-0.2778
閑話休題,49,0.1122
顔面蒼白,46,-0.3696
感情移入,37,-0.4459
感謝感激,59,0.0424
我武者羅,43,0.4302
過当競争,44,-0.0455
勝手気儘,38,0.1842
各個撃破,41,0.2073
過小評価,35,-0.0429
蓋世不抜,30,-0.3667
階前万里,31,-0.3387
官尊民卑,33,-0.1061
改弦易轍,42,0.4286
眼中之釘,29,-0.0517
歓天喜地,37,-0.2568
肝胆相照,38,0.2368
簡単明瞭,52,-0.0385
完全燃焼,41,0.3049
勧善懲悪,55,0.0091
韓信匍匐,47,-0.2234
寛仁大度,30,-0.2667
頑執妄排,41,-0.1341
寒山枯木,28,-0.3214
換骨奪胎,45,-0.0556
開宗明義,43,-0.0349
蓋世之才,27,-0.5741
海誓山盟,40,-0.0250
開心見誠,39,0.0385
回心転意,34,0.4118
下意上達,32,0.3125
外柔内剛,28,0.1786
海市蜃楼,41,0.2073
鎧袖一触,42,-0.2857
回山倒海,29,0.3276
眼高手低,32,-0.2813
眼光紙背,36,-0.0278
眼光炯炯,35,-0.0429
顔厚忸怩,42,-0.3810
頑固一徹,37,-0.0135
甘言蜜語,40,0.4250
汗牛充棟,28,0.3571
緩急剛柔,43,-0.1977
侃々諤々,31,-0.0806
轗軻不遇,49,-0.2959
閑花素琴,43,0.0581
戒驕戒躁,56,0.2143
間不容髪,40,0.1500
管鮑之交,40,-0.4500
含哺鼓腹,44,0.2045
玩物喪志,35,0.0143
開巻有益,40,-0.1500
開巻劈頭,54,0.1111
蓋棺事定,42,-0.2619
肝脳塗地,37,-0.0135
汗馬刀槍,32,0.2500
奸佞邪知,29,0.1207
艱難辛苦,51,-0.3235
環堵蕭然,58,-0.0862
撼天動地,37,-0.3108
外寛内明,31,-0.0161
海闊天空,39,-0.2436
改過自新,38,0.1579
海外奇談,38,0.2368
海翁好鴎,41,0.1341
改易蟄居,40,0.1500
解衣推食,39,-0.0897
格物致知,36,-0.0556
改邪帰正,30,-0.0667
外巧内嫉,27,0.4259
会稽之恥,34,0.0294
開天闢地,45,-0.0778
凱風寒泉,42,-0.0714
和気香風,32,0.0938
磑風舂雨,44,-0.2045
鶴寿千歳,46,-0.3043
鶴立企佇,40,-0.5500
花言巧語,34,0.2353
花鳥月露,44,0.3636
花天月地,22,-0.1364
寒花晩節,47,0.1383
関関雎鳩,54,-0.0370
寡廉鮮恥,54,-0.0741
苛斂誅求,45,-0.1444
華麗奔放,47,-0.2021
臥竜鳳雛,50,0.3400
迦陵頻伽,43,-0.0116
寡聞少見,39,-0.3974
寡聞浅学,45,-0.2556
禍福得喪,50,-0.0600
家内狼藉,41,0.3293
禍福倚伏,43,-0.2907
歌舞歓楽,57,-0.0263
家内安全,26,-0.1923
家徒四壁,41,0.1585
寡頭政治,46,-0.2826
河図洛書,34,0.1176
瓜田李下,21,-0.1667
活溌溌地,39,-0.1154
活発婉麗,48,0.3333
闊達無礙,61,0.0410
闊達自在,42,-0.4762
闊達豪放,52,-0.2500
豁然大悟,41,-0.4024
合従連衡,42,0.3810
合掌礼拝,32,0.0000
活殺自在,32,-0.2188
確乎不抜,32,-0.4375
確乎不動,36,-0.2222
渇仰随喜,41,0.1098
活気横溢,43,0.2442
活火激発,38,0.1579
観感興起,56,-0.1964
干戈騒乱,32,0.4063
轗軻数奇,53,-0.3302
鰥寡孤独,53,-0.3868
感慨悲慟,53,0.0094
敢為邁往,45,-0.0111
閑雲野鶴,57,0.2544
簡易軽便,47,-0.2447
嘉辰令月,30,-0.5333
花晨月夕,26,-0.4231
華燭之典,40,-0.2750
灰心喪気,28,0.1429
悔悟憤発,43,0.0349
開山祖師,35,-0.1000
解語之花,39,-0.3205
邂逅相遇,49,-0.1327
画脂鏤氷,42,0.0000
火主水従,22,0.3182
加持祈祷,34,0.2647
河山帯礪,42,0.5238
家鶏野鶩,60,0.1833
嫁鶏随鶏,63,0.0873
嘉言善行,39,-0.2436
花紅柳緑,40,0.2250
格物究理,36,0.0278
格調高雅,48,0.0417
鶴髪童顔,66,-0.1061
廓然無聖,51,-0.0294
隔岸観火,43,-0.1977
廓然大公,33,-0.5909
各人各様,28,0.5000
架空無稽,43,0.2209
科挙圧巻,33,-0.0758
学知利行,29,-0.1207
家給人足,31,-0.3065
花顔柳腰,48,0.0625
花顔雪膚,52,0.1346
夏下冬上,20,-0.4000
夏虫疑氷,34,-0.0588
花朝月夕,27,-0.4259
画蛇添足,37,-0.0405
花鳥諷詠,48,0.2083
過大評価,35,-0.0429
雅俗混交,39,-0.2436
雅俗折衷,38,-0.1842
佳人薄命,35,0.2143
外交辞令,29,0.1207
瓜葛之親,38,0.2895
呵々大笑,25,0.1800
蝸角之争,32,-0.4688
